transaction_id,account_id,txn_date,amount,currency,direction,counterparty_country,channel
T0000344,C00024-A3,2024-05-10,11242.07,GBP,Debit,IT,Intl Transfer
T0000345,C00024-A3,2024-02-03,63282.87,CHF,Debit,MA,Intl Transfer
T0000346,C00024-A3,2023-05-08,33448.92,GBP,Credit,GB,SEPA Transfer
T0000347,C00024-A3,2023-09-08,10344.07,USD,Debit,US,Intl Transfer
T0000348,C00024-A3,2024-11-06,278.89,CHF,Debit,BE,Intl Transfer
T0000349,C00024-A3,2022-06-18,3138.95,EUR,Debit,SY,Branch
T0000350,C00025-A1,2023-08-29,60133.58,USD,Debit,CH,Mobile
T0000351,C00025-A1,2024-05-26,38265.13,CHF,Debit,NG,Mobile
T0000352,C00025-A2,2023-12-20,63848.2,CHF,Credit,LU,Web
T0000353,C00025-A2,2023-10-20,54830.96,USD,Debit,AE,Intl Transfer
T0000354,C00025-A2,2023-04-08,43565.72,CHF,Debit,IR,Mobile
T0000355,C00025-A2,2024-08-11,56963.24,GBP,Debit,BE,Branch
T0000356,C00025-A2,2023-05-23,80243.75,EUR,Credit,PA,Intl Transfer
T0000357,C00025-A2,2024-01-15,69388.26,CHF,Credit,IR,SEPA Transfer
T0000358,C00025-A2,2023-01-27,74146.39,USD,Debit,KP,Web
T0000359,C00025-A2,2024-05-11,69642.64,CHF,Credit,MA,Web
T0000360,C00025-A2,2023-04-22,78432.82,EUR,Debit,IR,Intl Transfer
T0000361,C00025-A2,2022-03-18,39225.92,EUR,Credit,LU,SEPA Transfer
T0000362,C00025-A3,2023-08-25,32063.42,USD,Debit,BR,Intl Transfer
T0000363,C00025-A3,2024-09-04,16612.77,CHF,Credit,CN,Web
T0000364,C00025-A3,2022-08-26,53341.12,EUR,Debit,AE,Intl Transfer
T0000365,C00025-A3,2022-11-09,10622.28,USD,Credit,US,SEPA Transfer
T0000366,C00025-A3,2022-01-10,36193.1,CHF,Debit,MA,SEPA Transfer
T0000367,C00025-A3,2023-12-31,66998.6,USD,Debit,XX,Mobile
T0000368,C00025-A3,2024-06-10,24271.1,USD,Credit,FR,Branch
T0000369,C00025-A3,2023-05-09,3301.71,USD,Credit,LU,Mobile
T0000370,C00025-A3,2022-01-23,60500.35,GBP,Credit,TR,Web
T0000371,C00025-A3,2022-06-03,58940.19,GBP,Debit,FR,Intl Transfer
T0000372,C00026-A1,2024-05-25,32568.3,USD,Debit,KP,Mobile
T0000373,C00026-A1,2024-12-20,64300.58,EUR,Credit,BR,Branch
T0000374,C00026-A1,2023-12-28,62407.75,EUR,Debit,PA,Intl Transfer
T0000375,C00027-A1,2022-07-10,14730.91,GBP,Debit,CN,Mobile
T0000376,C00027-A1,2022-11-28,35540.06,USD,Debit,KP,Web
T0000377,C00027-A1,2022-07-08,48510.8,EUR,Credit,FR,Mobile
T0000378,C00027-A1,2023-09-22,46656.23,CHF,Credit,KY,Mobile
T0000379,C00027-A1,2024-09-23,74542.45,GBP,Debit,FR,Web
T0000380,C00027-A1,2023-04-22,14159.49,EUR,Credit,CN,Web
T0000381,C00028-A2,2023-08-18,60799.62,USD,Credit,GB,SEPA Transfer
T0000382,C00028-A2,2024-03-19,1062.44,GBP,Credit,TR,Mobile
T0000383,C00028-A2,2024-12-19,83465.95,GBP,Credit,DE,Mobile
T0000384,C00028-A2,2022-10-24,32243.64,CHF,Debit,AE,Intl Transfer
T0000385,C00028-A2,2022-06-10,33065.82,USD,Credit,ES,Branch
T0000386,C00028-A2,2022-03-11,74582.09,GBP,Debit,XX,Branch
T0000387,C00028-A3,2022-01-04,33373.64,GBP,Debit,IT,SEPA Transfer
T0000388,C00028-A3,2022-05-14,3033.58,USD,Debit,KY,Web
T0000389,C00029-A1,2022-12-06,52144.17,CHF,Credit,CN,Intl Transfer
T0000390,C00029-A1,2022-05-04,19434.09,CHF,Debit,SY,Branch
T0000391,C00029-A1,2023-09-16,53037.28,USD,Credit,ES,Intl Transfer
T0000392,C00029-A1,2024-02-25,47924.76,CHF,Debit,CH,Web
T0000393,C00029-A1,2023-12-10,18778.22,CHF,Debit,AE,Intl Transfer
T0000394,C00029-A1,2022-04-12,26250.37,CHF,Credit,SY,Branch
T0000395,C00029-A1,2024-07-23,18435.2,USD,Credit,MA,Mobile
T0000396,C00029-A1,2022-04-04,66578.9,USD,Credit,IT,Web
T0000397,C00029-A1,2022-11-05,74311.46,EUR,Credit,IT,SEPA Transfer
T0000398,C00029-A1,2022-07-29,63808.36,USD,Debit,MA,Branch
T0000399,C00029-A1,2022-08-02,13289.62,GBP,Credit,IT,Web
T0000400,C00029-A1,2024-12-07,61921.05,USD,Credit,SY,Web
T0000401,C00029-A1,2023-11-11,38741.56,EUR,Debit,AE,Mobile
T0000402,C00029-A2,2022-04-11,87962.61,EUR,Credit,IR,SEPA Transfer
T0000403,C00029-A2,2024-09-06,54306.75,EUR,Debit,TR,Intl Transfer
T0000404,C00029-A2,2024-03-09,67265.6,EUR,Debit,RU,Branch
T0000405,C00029-A2,2023-09-05,88745.14,USD,Debit,IR,Branch
T0000406,C00029-A2,2023-03-09,48227.88,GBP,Credit,NG,Web
T0000407,C00029-A2,2024-11-28,51750.96,CHF,Credit,CH,SEPA Transfer
T0000408,C00029-A2,2022-10-18,6603.31,USD,Credit,ES,Mobile
T0000409,C00029-A2,2024-12-19,15639.03,CHF,Debit,US,Branch
T0000410,C00029-A2,2022-06-14,38694.94,USD,Debit,AE,Web
T0000411,C00029-A2,2022-01-31,6765.56,USD,Debit,KY,Branch
T0000412,C00029-A2,2022-02-14,11287.16,GBP,Debit,LU,Branch
T0000413,C00029-A2,2024-02-23,15451.35,GBP,Debit,IT,Web
T0000414,C00029-A2,2023-01-30,26174.58,CHF,Debit,LU,Intl Transfer
T0000415,C00029-A2,2022-03-24,2485.03,CHF,Credit,BR,Web
T0000416,C00030-A1,2023-06-01,83158.55,GBP,Debit,RU,Web
T0000417,C00030-A1,2023-12-07,12935.3,USD,Credit,XX,Mobile
T0000418,C00031-A1,2022-09-15,38076.48,CHF,Debit,TR,Mobile
T0000419,C00031-A1,2023-08-31,13226.79,GBP,Debit,IT,SEPA Transfer
T0000420,C00031-A1,2022-12-30,42668.67,USD,Credit,KP,Branch
T0000421,C00031-A1,2023-06-17,40325.77,CHF,Debit,RU,Branch
T0000422,C00031-A1,2022-10-23,76811.42,EUR,Credit,CH,Mobile
T0000423,C00031-A1,2022-02-24,78047.99,GBP,Credit,PA,Intl Transfer
T0000424,C00031-A1,2022-05-30,26191.33,USD,Debit,US,Mobile
T0000425,C00031-A1,2022-12-31,60188.74,EUR,Debit,MA,SEPA Transfer
T0000426,C00031-A1,2022-07-23,21442.65,GBP,Debit,CN,SEPA Transfer
T0000427,C00031-A1,2022-06-13,87022.26,CHF,Credit,PA,Branch
T0000428,C00031-A1,2022-07-02,29434.69,USD,Credit,SY,Web
T0000429,C00031-A2,2024-08-04,66122.08,USD,Credit,DE,Intl Transfer
T0000430,C00031-A2,2023-07-23,4379.28,EUR,Debit,IT,Intl Transfer
T0000431,C00031-A2,2023-09-27,13856.99,EUR,Credit,US,Branch
T0000432,C00031-A2,2024-09-05,43192.44,GBP,Debit,NG,Mobile
T0000433,C00031-A2,2022-06-23,44875.18,USD,Debit,ES,Branch
T0000434,C00031-A2,2023-07-27,59296.37,GBP,Credit,KP,Mobile
T0000435,C00031-A2,2024-01-28,44998.69,GBP,Credit,RU,Branch
T0000436,C00031-A2,2022-04-18,36873.42,USD,Debit,GB,Branch
T0000437,C00031-A2,2022-10-02,76815.98,EUR,Credit,US,Intl Transfer
T0000438,C00031-A2,2022-08-21,7171.88,USD,Credit,BR,Branch
T0000439,C00031-A2,2024-10-14,77107.26,USD,Credit,NG,Intl Transfer
T0000440,C00031-A2,2024-09-24,72537.91,EUR,Credit,ES,Branch
T0000441,C00031-A2,2023-09-02,60646.66,CHF,Credit,ES,Mobile
T0000442,C00031-A3,2022-07-07,8831.68,EUR,Credit,BR,Web
T0000443,C00031-A3,2022-08-09,794.66,USD,Debit,AE,SEPA Transfer
T0000444,C00031-A3,2024-08-04,85009.94,USD,Debit,TR,Mobile
T0000445,C00031-A3,2022-07-21,42476.95,EUR,Debit,BR,Mobile
T0000446,C00032-A1,2024-12-26,2912.72,GBP,Debit,IT,Intl Transfer
T0000447,C00032-A2,2024-09-18,6968.79,USD,Debit,KP,Mobile
T0000448,C00033-A1,2024-03-15,57908.67,EUR,Credit,MA,Web
T0000449,C00033-A1,2024-03-23,28270.41,GBP,Debit,FR,SEPA Transfer
T0000450,C00033-A1,2022-04-02,4874.92,CHF,Debit,CH,Branch
T0000451,C00033-A1,2022-02-23,16499.8,GBP,Debit,LU,Web
T0000452,C00033-A1,2023-09-02,83704.51,GBP,Debit,DE,Web
T0000453,C00034-A1,2023-08-20,86980.6,CHF,Debit,KP,Branch
T0000454,C00034-A1,2022-03-19,29720.26,USD,Debit,KY,Branch
T0000455,C00034-A1,2023-07-26,84741.3,GBP,Credit,LU,Branch
T0000456,C00034-A1,2024-12-21,62743.94,USD,Credit,KP,Web
T0000457,C00034-A1,2024-12-22,35071.25,EUR,Credit,KY,Mobile
T0000458,C00034-A1,2024-06-09,47329.73,EUR,Debit,IT,Branch
T0000459,C00034-A1,2023-06-10,17061.11,USD,Credit,CN,Web
T0000460,C00034-A1,2023-03-23,74671.42,GBP,Debit,XX,Branch
T0000461,C00034-A1,2023-10-31,14832.67,GBP,Credit,KY,Mobile
T0000462,C00034-A1,2022-08-28,12091.27,EUR,Credit,XX,Branch
T0000463,C00034-A1,2024-06-21,82562.66,CHF,Credit,BR,Intl Transfer
T0000464,C00034-A1,2024-11-16,51273.53,EUR,Debit,RU,Intl Transfer
T0000465,C00034-A1,2022-02-08,31329.95,EUR,Debit,FR,SEPA Transfer
T0000466,C00034-A1,2023-05-17,50973.35,EUR,Debit,CH,Mobile
T0000467,C00035-A1,2023-03-27,79967.72,USD,Debit,CN,SEPA Transfer
T0000468,C00035-A1,2024-06-13,89295.94,CHF,Credit,FR,Mobile
T0000469,C00035-A1,2022-10-14,16360.22,CHF,Debit,NG,Web
T0000470,C00035-A1,2023-08-13,82746.44,USD,Debit,GB,Branch
T0000471,C00035-A1,2023-02-06,66223.63,GBP,Debit,KP,Intl Transfer
T0000472,C00035-A1,2022-07-30,40656.99,GBP,Credit,GB,Intl Transfer
T0000473,C00035-A1,2024-07-17,35755.69,EUR,Credit,LU,Intl Transfer
T0000474,C00035-A1,2022-06-21,43912.94,GBP,Debit,LU,Web
T0000475,C00035-A2,2023-05-02,80939.94,GBP,Debit,GB,Branch
T0000476,C00035-A2,2024-10-02,31252.98,CHF,Debit,MA,Intl Transfer
T0000477,C00035-A2,2024-05-04,60307.57,EUR,Debit,GB,Intl Transfer
T0000478,C00035-A2,2022-04-18,33489.91,GBP,Debit,MA,Intl Transfer
T0000479,C00035-A2,2022-01-02,59153.82,EUR,Credit,PA,Mobile
T0000480,C00035-A2,2024-06-10,69455.49,USD,Credit,BE,SEPA Transfer
T0000481,C00036-A1,2024-05-01,47830.3,GBP,Credit,KY,Intl Transfer
T0000482,C00036-A1,2022-09-03,7071.14,GBP,Credit,KY,SEPA Transfer
T0000483,C00036-A1,2023-08-28,25675.81,EUR,Debit,IR,Web
T0000484,C00036-A1,2022-10-19,54478.16,GBP,Credit,US,Web
T0000485,C00036-A1,2024-07-18,57203.48,CHF,Debit,XX,Branch
T0000486,C00036-A1,2022-11-15,56882.49,EUR,Debit,ES,Branch
T0000487,C00036-A1,2023-06-27,55874.2,GBP,Debit,US,Mobile
T0000488,C00036-A1,2022-01-16,47958.16,EUR,Debit,XX,Branch
T0000489,C00036-A1,2022-05-27,27388.89,USD,Debit,BR,Branch
T0000490,C00036-A1,2022-05-04,5294.77,CHF,Credit,GB,Web
T0000491,C00036-A1,2022-12-06,33475.28,EUR,Credit,SY,Mobile
T0000492,C00036-A1,2022-06-27,73007.21,USD,Debit,ES,Branch
T0000493,C00036-A2,2022-08-19,71149.83,CHF,Credit,CN,SEPA Transfer
T0000494,C00036-A2,2023-02-28,72145.17,USD,Debit,BE,Web
T0000495,C00036-A2,2022-06-03,62373.32,USD,Credit,RU,Branch
T0000496,C00036-A2,2024-05-10,42777.05,USD,Credit,LU,Mobile
T0000497,C00036-A2,2022-04-29,79130.59,USD,Credit,US,SEPA Transfer
T0000498,C00036-A2,2024-08-16,34526.71,EUR,Credit,GB,Branch
T0000499,C00036-A2,2023-11-07,4008.64,CHF,Credit,IT,Intl Transfer
T0000500,C00036-A2,2024-09-19,31931.48,USD,Credit,KY,Branch
T0000501,C00036-A3,2022-07-09,17153.75,GBP,Credit,XX,SEPA Transfer
T0000502,C00036-A3,2023-06-07,43663.48,CHF,Debit,XX,SEPA Transfer
T0000503,C00036-A3,2022-05-24,64981.2,USD,Debit,MA,Web
T0000504,C00037-A1,2023-11-08,62813.89,USD,Credit,IT,Web
T0000505,C00037-A1,2022-05-03,27434.29,CHF,Debit,AE,Web
T0000506,C00037-A1,2024-02-11,47868.55,GBP,Debit,DE,Branch
T0000507,C00037-A1,2022-09-02,26858.41,USD,Debit,LU,SEPA Transfer
T0000508,C00037-A1,2022-08-28,6686.43,EUR,Debit,NG,Intl Transfer
T0000509,C00037-A1,2023-05-22,13656.57,CHF,Credit,LU,Intl Transfer
T0000510,C00037-A1,2024-10-25,7750.2,GBP,Debit,CN,SEPA Transfer
T0000511,C00037-A1,2024-11-30,74237.4,CHF,Credit,SY,Branch
T0000512,C00038-A1,2024-02-16,82037.75,GBP,Debit,XX,Branch
T0000513,C00038-A1,2023-11-09,81297.68,EUR,Debit,XX,SEPA Transfer
T0000514,C00038-A1,2023-05-10,1529.35,EUR,Debit,AE,Web
T0000515,C00038-A1,2024-08-17,67889.48,GBP,Debit,NG,Branch
T0000516,C00038-A1,2024-04-18,59989.97,GBP,Credit,TR,SEPA Transfer
T0000517,C00038-A1,2023-01-16,12357.89,GBP,Debit,BR,Branch
T0000518,C00038-A1,2024-06-27,27631.34,GBP,Debit,TR,Branch
T0000519,C00038-A1,2023-11-29,28821.2,CHF,Credit,BE,Intl Transfer
T0000520,C00038-A1,2023-10-22,43394.22,USD,Debit,AE,Intl Transfer
T0000521,C00038-A1,2024-01-19,61497.57,USD,Credit,PA,Mobile
T0000522,C00038-A1,2022-04-29,35645.88,GBP,Credit,PA,Branch
T0000523,C00038-A1,2022-08-27,48151.28,CHF,Credit,RU,Intl Transfer
T0000524,C00038-A1,2024-01-17,68350.46,CHF,Credit,GB,Web
T0000525,C00038-A1,2024-09-20,80749.21,GBP,Credit,CN,Web
T0000526,C00039-A1,2022-10-04,80889.75,CHF,Credit,NG,Web
T0000527,C00039-A1,2024-11-14,65241.55,GBP,Debit,SY,Web
T0000528,C00039-A1,2022-06-29,33572.81,CHF,Credit,SY,Branch
T0000529,C00039-A1,2024-12-03,30033.48,USD,Debit,US,Branch
T0000530,C00039-A1,2022-09-04,52274.57,CHF,Debit,ES,SEPA Transfer
T0000531,C00039-A1,2022-07-03,1697.37,EUR,Credit,IT,Intl Transfer
T0000532,C00039-A1,2022-08-19,58355.93,USD,Debit,KP,SEPA Transfer
T0000533,C00039-A1,2023-04-04,68797.61,GBP,Credit,BR,Web
T0000534,C00039-A1,2022-02-07,85562.74,EUR,Credit,IT,SEPA Transfer
T0000535,C00039-A1,2023-10-14,29283.54,CHF,Credit,KP,Web
T0000536,C00039-A1,2024-07-20,65296.37,EUR,Debit,MA,Mobile
T0000537,C00039-A1,2022-12-19,17084.98,GBP,Debit,US,Intl Transfer
T0000538,C00039-A1,2024-12-17,50723.06,CHF,Debit,GB,Web
T0000539,C00039-A1,2023-04-04,43536.31,GBP,Credit,MA,Branch
T0000540,C00039-A2,2024-10-02,7955.32,USD,Debit,CN,SEPA Transfer
T0000541,C00039-A2,2024-01-19,43941.28,CHF,Debit,KP,Intl Transfer
T0000542,C00039-A2,2024-09-04,64006.59,GBP,Debit,ES,Web
T0000543,C00039-A3,2023-12-13,10907.86,GBP,Debit,KY,SEPA Transfer
T0000544,C00039-A3,2024-03-30,32052.05,EUR,Credit,FR,Intl Transfer
T0000545,C00039-A3,2022-02-04,80860.13,EUR,Debit,AE,SEPA Transfer
T0000546,C00039-A3,2023-09-27,43815.0,GBP,Credit,KY,Web
T0000547,C00039-A3,2023-04-09,5404.62,EUR,Debit,AE,Web
T0000548,C00040-A1,2024-02-04,52096.29,EUR,Credit,MA,SEPA Transfer
T0000549,C00040-A1,2022-10-31,70620.18,USD,Debit,TR,Branch
T0000550,C00040-A1,2023-02-08,38741.17,EUR,Credit,MA,Web
T0000551,C00040-A2,2024-11-23,19710.34,CHF,Debit,IR,SEPA Transfer
T0000552,C00040-A2,2022-07-28,76205.41,GBP,Credit,IR,Intl Transfer
T0000553,C00040-A2,2024-06-30,46679.1,EUR,Credit,SY,Web
T0000554,C00040-A2,2022-09-20,51719.62,USD,Credit,MA,Mobile
T0000555,C00040-A2,2023-10-06,64455.62,EUR,Debit,DE,Mobile
T0000556,C00040-A2,2023-03-21,45490.06,USD,Credit,LU,Mobile
T0000557,C00040-A2,2024-02-27,11724.02,EUR,Credit,DE,Intl Transfer
T0000558,C00040-A2,2024-06-22,32158.8,GBP,Debit,BR,Branch
T0000559,C00040-A2,2022-12-02,49499.25,EUR,Credit,SY,Intl Transfer
T0000560,C00041-A1,2024-07-19,28770.19,USD,Credit,AE,Mobile
T0000561,C00041-A1,2022-12-12,20706.65,USD,Debit,FR,Intl Transfer
T0000562,C00041-A1,2023-09-25,41046.91,GBP,Debit,FR,Mobile
T0000563,C00041-A1,2023-01-08,81367.88,EUR,Credit,RU,SEPA Transfer
T0000564,C00041-A1,2022-04-12,21689.1,USD,Debit,FR,Mobile
T0000565,C00041-A1,2024-10-12,32009.85,GBP,Debit,BR,Web
T0000566,C00042-A1,2024-01-27,17078.89,CHF,Debit,US,Intl Transfer
T0000567,C00042-A1,2023-11-06,87466.66,USD,Credit,GB,Web
T0000568,C00042-A1,2023-05-07,64510.18,GBP,Credit,US,SEPA Transfer
T0000569,C00042-A1,2024-09-21,39209.06,CHF,Debit,CN,SEPA Transfer
T0000570,C00042-A1,2023-04-02,41413.14,USD,Credit,FR,Branch
T0000571,C00042-A1,2022-10-13,31944.04,GBP,Credit,XX,Intl Transfer
T0000572,C00042-A1,2024-05-11,11884.01,USD,Credit,ES,SEPA Transfer
T0000573,C00042-A1,2022-01-12,60922.17,EUR,Debit,FR,Mobile
T0000574,C00042-A1,2023-06-08,62671.79,USD,Credit,MA,Intl Transfer
T0000575,C00042-A1,2023-08-03,80885.64,EUR,Debit,PA,SEPA Transfer
T0000576,C00042-A1,2024-08-12,73804.05,GBP,Credit,IR,Branch
T0000577,C00042-A1,2022-10-06,74917.05,EUR,Credit,BR,SEPA Transfer
T0000578,C00042-A1,2022-09-12,80280.48,GBP,Credit,ES,Mobile
T0000579,C00042-A2,2024-05-09,45465.56,USD,Debit,IT,Branch
T0000580,C00042-A2,2023-06-01,69263.43,GBP,Credit,ES,Mobile
T0000581,C00042-A2,2023-02-17,85410.85,EUR,Credit,IT,SEPA Transfer
T0000582,C00042-A2,2023-04-18,57700.15,USD,Debit,IT,Mobile
T0000583,C00042-A2,2023-04-15,85428.58,CHF,Debit,KY,SEPA Transfer
T0000584,C00042-A3,2023-07-25,80423.9,GBP,Debit,LU,Mobile
T0000585,C00042-A3,2023-02-19,65766.7,GBP,Credit,AE,Intl Transfer
T0000586,C00042-A3,2023-01-27,8407.44,GBP,Credit,SY,Mobile
T0000587,C00042-A3,2022-10-16,30240.68,CHF,Credit,BE,Intl Transfer
T0000588,C00042-A3,2024-06-28,23217.97,GBP,Credit,MA,Intl Transfer
T0000589,C00042-A3,2024-11-18,66780.02,EUR,Debit,SY,SEPA Transfer
T0000590,C00042-A3,2024-07-18,34515.37,USD,Debit,FR,Web
T0000591,C00042-A3,2023-11-21,15312.5,EUR,Debit,CH,SEPA Transfer
T0000592,C00042-A3,2023-11-17,56999.78,GBP,Credit,SY,Intl Transfer
T0000593,C00042-A3,2024-09-07,62850.58,CHF,Credit,IT,SEPA Transfer
T0000594,C00042-A3,2023-08-24,67807.13,EUR,Debit,PA,Web
T0000595,C00042-A3,2023-10-07,48698.17,USD,Debit,LU,Branch
T0000596,C00042-A3,2022-04-02,16076.13,USD,Debit,BE,Mobile
T0000597,C00042-A3,2024-11-16,61113.56,GBP,Credit,ES,SEPA Transfer
T0000598,C00043-A1,2023-08-31,63276.93,EUR,Debit,IT,SEPA Transfer
T0000599,C00043-A1,2024-10-24,30496.57,CHF,Debit,PA,SEPA Transfer
T0000600,C00043-A1,2023-05-28,61954.16,EUR,Debit,CN,Branch
T0000601,C00043-A1,2022-04-10,87701.28,CHF,Credit,CN,Intl Transfer
T0000602,C00043-A2,2023-10-04,61655.71,EUR,Credit,LU,Mobile
T0000603,C00044-A1,2024-01-26,51414.22,GBP,Credit,US,Intl Transfer
T0000604,C00044-A1,2023-10-30,75836.77,CHF,Credit,BR,SEPA Transfer
T0000605,C00044-A1,2024-07-18,13623.63,CHF,Debit,SY,Intl Transfer
T0000606,C00044-A1,2024-06-03,69186.97,USD,Credit,IT,Web
T0000607,C00044-A1,2024-02-24,45678.5,CHF,Debit,KP,SEPA Transfer
T0000608,C00044-A1,2022-02-19,26982.14,USD,Credit,FR,Intl Transfer
T0000609,C00044-A1,2023-04-28,68735.5,CHF,Debit,RU,Mobile
T0000610,C00044-A1,2022-08-14,20765.67,USD,Credit,XX,Mobile
T0000611,C00044-A1,2024-09-29,23588.14,CHF,Debit,XX,Intl Transfer
T0000612,C00044-A1,2023-11-26,37259.56,GBP,Credit,KY,SEPA Transfer
T0000613,C00044-A1,2022-03-13,82298.72,CHF,Credit,MA,Branch
T0000614,C00044-A1,2022-05-09,50808.5,USD,Debit,SY,Intl Transfer
T0000615,C00044-A1,2024-10-03,22896.82,CHF,Debit,MA,Mobile
T0000616,C00044-A1,2022-09-29,511.92,USD,Debit,KY,Mobile
T0000617,C00044-A1,2022-03-14,86759.31,EUR,Debit,CN,SEPA Transfer
T0000618,C00044-A2,2024-12-17,40022.44,USD,Debit,MA,Intl Transfer
T0000619,C00044-A2,2024-09-24,47901.66,EUR,Credit,IT,Mobile
T0000620,C00044-A2,2022-12-11,12136.99,CHF,Debit,KP,SEPA Transfer
T0000621,C00044-A2,2024-09-19,8369.25,USD,Debit,MA,Branch
T0000622,C00044-A2,2024-10-24,29145.73,EUR,Debit,IR,Mobile
T0000623,C00044-A2,2024-06-24,48259.49,USD,Credit,CN,SEPA Transfer
T0000624,C00044-A2,2022-02-01,56585.11,GBP,Credit,PA,Intl Transfer
T0000625,C00044-A2,2023-02-14,74855.15,USD,Debit,CH,Mobile
T0000626,C00044-A2,2023-02-05,66103.35,EUR,Credit,ES,Mobile
T0000627,C00044-A2,2023-11-30,14043.32,EUR,Credit,LU,Web
T0000628,C00045-A1,2022-11-10,84052.29,GBP,Debit,MA,Intl Transfer
T0000629,C00045-A1,2023-09-11,64973.05,GBP,Debit,BR,Mobile
T0000630,C00045-A1,2024-05-21,15822.55,USD,Credit,IR,SEPA Transfer
T0000631,C00045-A2,2022-08-04,23885.57,USD,Credit,BR,Intl Transfer
T0000632,C00045-A2,2022-10-27,54061.61,USD,Credit,LU,SEPA Transfer
T0000633,C00045-A2,2023-11-23,17420.58,USD,Debit,SY,SEPA Transfer
T0000634,C00045-A2,2024-03-24,37969.36,CHF,Debit,ES,Web
T0000635,C00045-A2,2023-04-30,31914.13,GBP,Debit,PA,Intl Transfer
T0000636,C00045-A2,2023-11-18,14498.6,GBP,Credit,BR,SEPA Transfer
T0000637,C00045-A2,2023-10-15,25034.6,GBP,Debit,BR,Mobile
T0000638,C00045-A2,2024-10-15,4838.79,GBP,Credit,US,Mobile
T0000639,C00045-A2,2024-06-10,31563.4,GBP,Credit,RU,SEPA Transfer
T0000640,C00045-A2,2022-05-11,32216.27,EUR,Debit,KY,SEPA Transfer
T0000641,C00046-A1,2024-11-08,74524.52,CHF,Debit,LU,Branch
T0000642,C00046-A1,2023-07-14,53547.92,GBP,Debit,IR,SEPA Transfer
T0000643,C00046-A1,2023-08-27,9840.85,CHF,Credit,CN,Intl Transfer
T0000644,C00046-A1,2022-07-11,84852.62,EUR,Debit,KY,Branch
T0000645,C00046-A1,2023-02-20,33889.11,EUR,Credit,IR,Branch
T0000646,C00046-A1,2024-11-07,64519.1,GBP,Debit,IT,SEPA Transfer
T0000647,C00046-A2,2024-10-06,60488.87,GBP,Debit,PA,Mobile
T0000648,C00046-A2,2023-04-15,57509.12,GBP,Debit,FR,Mobile
T0000649,C00046-A2,2024-11-28,43229.34,GBP,Debit,IT,Web
T0000650,C00046-A2,2024-03-06,86871.02,EUR,Debit,KP,Mobile
T0000651,C00046-A2,2023-11-30,85724.81,USD,Debit,LU,Intl Transfer
T0000652,C00046-A2,2023-06-16,24209.61,EUR,Debit,FR,Mobile
T0000653,C00046-A2,2022-01-14,53187.02,GBP,Credit,PA,Mobile
T0000654,C00046-A2,2023-09-26,1807.37,USD,Credit,TR,Web
T0000655,C00046-A2,2024-12-17,21752.3,GBP,Debit,US,Web
T0000656,C00046-A2,2024-03-30,81882.73,EUR,Credit,CN,Branch
T0000657,C00046-A2,2024-02-18,87634.33,GBP,Debit,US,Web
T0000658,C00047-A1,2022-11-20,49463.66,EUR,Credit,TR,Mobile
T0000659,C00047-A1,2022-07-20,42947.75,GBP,Credit,PA,SEPA Transfer
T0000660,C00047-A1,2024-12-29,66842.24,CHF,Debit,FR,Web
T0000661,C00047-A1,2024-03-20,53865.68,EUR,Debit,IT,Intl Transfer
T0000662,C00047-A1,2022-04-27,31316.14,USD,Credit,CH,SEPA Transfer
T0000663,C00047-A1,2023-03-05,11264.03,CHF,Credit,KP,Branch
T0000664,C00047-A1,2022-02-19,6674.69,CHF,Debit,AE,Mobile
T0000665,C00047-A1,2022-10-09,37491.87,GBP,Debit,GB,Branch
T0000666,C00047-A1,2024-05-31,39062.34,USD,Credit,IR,Web
T0000667,C00047-A1,2023-02-03,78557.34,USD,Credit,AE,Intl Transfer
T0000668,C00047-A1,2022-02-19,58942.5,GBP,Credit,IT,Mobile
T0000669,C00047-A1,2023-12-26,69208.67,EUR,Credit,KY,Branch
T0000670,C00047-A1,2024-09-18,72354.63,CHF,Credit,TR,SEPA Transfer
T0000671,C00047-A2,2022-11-06,87309.0,GBP,Debit,CN,Web
T0000672,C00047-A2,2023-10-11,75806.01,CHF,Debit,GB,Branch
T0000673,C00047-A2,2022-08-22,7904.66,CHF,Debit,PA,Web
T0000674,C00048-A1,2024-07-29,6366.36,EUR,Credit,XX,Intl Transfer
T0000675,C00048-A1,2024-01-27,46751.04,CHF,Credit,GB,Web
T0000676,C00048-A1,2023-12-10,88686.6,GBP,Debit,DE,Mobile
T0000677,C00048-A1,2023-12-19,34092.42,GBP,Debit,KY,Mobile
T0000678,C00048-A2,2023-10-02,62034.19,GBP,Credit,SY,Mobile
T0000679,C00048-A2,2024-03-06,28740.13,CHF,Credit,SY,Mobile
T0000680,C00048-A2,2024-07-15,36539.22,EUR,Credit,AE,SEPA Transfer
T0000681,C00048-A2,2022-01-24,23907.63,GBP,Debit,DE,Branch
T0000682,C00048-A2,2023-02-19,87945.38,EUR,Credit,LU,Web
T0000683,C00048-A2,2024-02-19,38888.53,CHF,Credit,XX,Intl Transfer
T0000684,C00048-A2,2023-12-21,39783.59,USD,Debit,KP,Intl Transfer
T0000685,C00048-A2,2022-04-10,42027.95,EUR,Debit,DE,Mobile
T0000686,C00048-A2,2024-06-02,16018.67,CHF,Debit,XX,Mobile
T0000687,C00048-A2,2024-03-02,8391.52,GBP,Debit,US,SEPA Transfer
